Date,Time,Home Team,Away Team,Home Score,Away Score,Home Odds,Away Odds
22 Mar 2024,19:00,Toronto Raptors,Oklahoma City Thunder,103,123,+905,-1667
22 Mar 2024,19:00,Detroit Pistons,Boston Celtics,102,129,+630,-909
22 Mar 2024,20:00,San Antonio Spurs,Memphis Grizzlies,97,99,-256,+209
22 Mar 2024,20:00,Minnesota Timberwolves,Cleveland Cavaliers,104,91,-303,+241
22 Mar 2024,20:00,Miami Heat,New Orleans Pelicans,88,111,-141,+122
22 Mar 2024,22:00,Portland Trail Blazers,Los Angeles Clippers,117,125,+776,-1250
22 Mar 2024,22:00,Golden State Warriors,Indiana Pacers,111,123,-189,+163
22 Mar 2024,22:30,Los Angeles Lakers,Philadelphia 76ers,101,94,-312,+250
23 Mar 2024,13:00,New York Knicks,Brooklyn Nets,105,93,-286,+231
23 Mar 2024,19:00,Orlando Magic,Sacramento Kings,107,109,-143,+123
23 Mar 2024,19:30,Atlanta Hawks,Charlotte Hornets,132,91,-294,+237
23 Mar 2024,20:00,Washington Wizards,Toronto Raptors,112,109,-233,+187
23 Mar 2024,20:00,San Antonio Spurs,Phoenix Suns,106,131,+354,-455
23 Mar 2024,20:00,Houston Rockets,Utah Jazz,147,119,-526,+398
23 Mar 2024,20:00,Chicago Bulls,Boston Celtics,113,124,+175,-208
23 Mar 2024,22:00,Portland Trail Blazers,Denver Nuggets,111,114,+401,-526
24 Mar 2024,15:00,Detroit Pistons,New Orleans Pelicans,101,114,+799,-1250
24 Mar 2024,15:30,Los Angeles Clippers,Philadelphia 76ers,107,121,-385,+305
24 Mar 2024,18:00,Miami Heat,Cleveland Cavaliers,121,84,-156,+135
24 Mar 2024,19:00,Minnesota Timberwolves,Golden State Warriors,114,110,-130,+112
24 Mar 2024,19:00,Milwaukee Bucks,Oklahoma City Thunder,118,93,-139,+120
24 Mar 2024,22:00,Los Angeles Lakers,Indiana Pacers,150,145,-141,+122
25 Mar 2024,19:00,Cleveland Cavaliers,Charlotte Hornets,115,92,-625,+455
25 Mar 2024,19:30,Toronto Raptors,Brooklyn Nets,88,96,+204,-250
25 Mar 2024,19:30,New York Knicks,Detroit Pistons,124,99,-2000,+1015
25 Mar 2024,19:30,Atlanta Hawks,Boston Celtics,120,118,+393,-526
25 Mar 2024,20:00,San Antonio Spurs,Phoenix Suns,104,102,+500,-667
25 Mar 2024,20:00,Houston Rockets,Portland Trail Blazers,110,92,-1000,+687
25 Mar 2024,20:00,Chicago Bulls,Washington Wizards,105,107,-769,+555
25 Mar 2024,21:00,Utah Jazz,Dallas Mavericks,105,115,+266,-323
25 Mar 2024,21:00,Denver Nuggets,Memphis Grizzlies,128,103,-909,+586
25 Mar 2024,22:00,Sacramento Kings,Philadelphia 76ers,108,96,-294,+239
25 Mar 2024,22:30,Los Angeles Clippers,Indiana Pacers,116,133,-244,+204
26 Mar 2024,19:30,Milwaukee Bucks,Los Angeles Lakers,124,128,-417,+330
26 Mar 2024,19:30,Miami Heat,Golden State Warriors,92,113,+171,-204
26 Mar 2024,20:00,New Orleans Pelicans,Oklahoma City Thunder,112,119,-102,-114
26 Mar 2024,22:00,Sacramento Kings,Dallas Mavericks,96,132,-114,-102
27 Mar 2024,19:00,Washington Wizards,Brooklyn Nets,119,122,+143,-167
27 Mar 2024,19:00,Orlando Magic,Golden State Warriors,93,101,-172,+147
27 Mar 2024,19:00,Charlotte Hornets,Cleveland Cavaliers,118,111,+349,-455
27 Mar 2024,19:30,Toronto Raptors,New York Knicks,101,145,+654,-1000
27 Mar 2024,19:30,Philadelphia 76ers,Los Angeles Clippers,107,108,+213,-263
27 Mar 2024,19:30,Atlanta Hawks,Portland Trail Blazers,120,106,-667,+483
27 Mar 2024,20:00,Oklahoma City Thunder,Houston Rockets,126,132,-189,+161
27 Mar 2024,20:00,Minnesota Timberwolves,Detroit Pistons,106,91,-2000,+1024
27 Mar 2024,20:00,Memphis Grizzlies,Los Angeles Lakers,124,136,+152,-175
27 Mar 2024,20:00,Chicago Bulls,Indiana Pacers,125,99,+134,-154
27 Mar 2024,21:00,Utah Jazz,San Antonio Spurs,111,118,-172,+149
27 Mar 2024,22:00,Denver Nuggets,Phoenix Suns,97,104,-222,+183
28 Mar 2024,19:30,Atlanta Hawks,Boston Celtics,123,122,+726,-1250
28 Mar 2024,20:00,New Orleans Pelicans,Milwaukee Bucks,107,100,+114,-133
29 Mar 2024,19:00,Washington Wizards,Detroit Pistons,87,96,-154,+133
29 Mar 2024,19:00,Orlando Magic,Los Angeles Clippers,97,100,+106,-123
29 Mar 2024,19:00,Indiana Pacers,Los Angeles Lakers,109,90,-156,+135
29 Mar 2024,19:00,Charlotte Hornets,Golden State Warriors,97,115,+585,-833
29 Mar 2024,19:30,Cleveland Cavaliers,Philadelphia 76ers,117,114,-263,+214
29 Mar 2024,19:30,Brooklyn Nets,Chicago Bulls,125,108,+125,-145
29 Mar 2024,20:00,San Antonio Spurs,New York Knicks,130,126,+287,-357
29 Mar 2024,20:00,Oklahoma City Thunder,Phoenix Suns,128,103,+106,-125
29 Mar 2024,20:00,Miami Heat,Portland Trail Blazers,142,82,-1111,+715
29 Mar 2024,21:00,Denver Nuggets,Minnesota Timberwolves,98,111,-152,+131
29 Mar 2024,21:30,Utah Jazz,Houston Rockets,100,101,+261,-323
29 Mar 2024,22:00,Sacramento Kings,Dallas Mavericks,103,107,+100,-116
30 Mar 2024,17:00,New Orleans Pelicans,Boston Celtics,92,104,+196,-238
30 Mar 2024,19:00,Orlando Magic,Memphis Grizzlies,118,88,-833,+572
30 Mar 2024,19:30,Atlanta Hawks,Milwaukee Bucks,113,122,+169,-196
31 Mar 2024,15:30,Denver Nuggets,Cleveland Cavaliers,130,101,-185,+162
31 Mar 2024,18:00,Washington Wizards,Miami Heat,107,119,+482,-667
31 Mar 2024,18:00,Toronto Raptors,Philadelphia 76ers,120,135,+321,-400
31 Mar 2024,18:00,Charlotte Hornets,Los Angeles Clippers,118,130,+744,-1250
31 Mar 2024,18:00,Brooklyn Nets,Los Angeles Lakers,104,116,+221,-270
31 Mar 2024,19:00,San Antonio Spurs,Golden State Warriors,113,117,+398,-526
31 Mar 2024,19:00,New York Knicks,Oklahoma City Thunder,112,113,+102,-120
31 Mar 2024,19:00,Minnesota Timberwolves,Chicago Bulls,101,109,-385,+301
31 Mar 2024,19:00,Houston Rockets,Dallas Mavericks,107,125,+139,-161
31 Mar 2024,21:00,Sacramento Kings,Utah Jazz,127,106,-909,+621
01 Apr 2024,19:00,Orlando Magic,Portland Trail Blazers,104,103,-2000,+1055
01 Apr 2024,19:00,Indiana Pacers,Brooklyn Nets,133,111,-714,+523
01 Apr 2024,19:00,Detroit Pistons,Memphis Grizzlies,108,110,-137,+119
01 Apr 2024,19:00,Charlotte Hornets,Boston Celtics,104,118,+1168,-2500
01 Apr 2024,20:00,New Orleans Pelicans,Phoenix Suns,111,124,-119,+102
01 Apr 2024,20:00,Chicago Bulls,Atlanta Hawks,101,113,-128,+110
02 Apr 2024,19:00,Washington Wizards,Milwaukee Bucks,117,113,+622,-909
02 Apr 2024,19:00,Toronto Raptors,Los Angeles Lakers,111,128,+646,-1000
02 Apr 2024,19:30,Philadelphia 76ers,Oklahoma City Thunder,109,105,-147,+127
02 Apr 2024,19:30,Miami Heat,New York Knicks,109,99,-139,+120
02 Apr 2024,20:00,Minnesota Timberwolves,Houston Rockets,113,106,-294,+248
02 Apr 2024,21:00,Utah Jazz,Cleveland Cavaliers,113,129,+365,-455
02 Apr 2024,21:00,Denver Nuggets,San Antonio Spurs,110,105,-1429,+878
02 Apr 2024,22:00,Sacramento Kings,Los Angeles Clippers,109,95,-143,+122
02 Apr 2024,22:00,Golden State Warriors,Dallas Mavericks,104,100,-108,-109
03 Apr 2024,19:00,Washington Wizards,Los Angeles Lakers,120,125,+588,-833
03 Apr 2024,19:00,Charlotte Hornets,Portland Trail Blazers,86,89,-122,+104
03 Apr 2024,19:30,Brooklyn Nets,Indiana Pacers,115,111,+221,-270
03 Apr 2024,19:30,Boston Celtics,Oklahoma City Thunder,135,100,-714,+509
03 Apr 2024,19:30,Atlanta Hawks,Detroit Pistons,121,113,-667,+474
03 Apr 2024,20:00,New Orleans Pelicans,Orlando Magic,108,117,-196,+165
03 Apr 2024,20:00,Minnesota Timberwolves,Toronto Raptors,133,85,-2500,+1184
03 Apr 2024,20:00,Milwaukee Bucks,Memphis Grizzlies,101,111,-833,+581
03 Apr 2024,22:00,Phoenix Suns,Cleveland Cavaliers,122,101,-238,+200
04 Apr 2024,19:30,New York Knicks,Sacramento Kings,120,109,-164,+142
04 Apr 2024,19:30,Miami Heat,Philadelphia 76ers,105,109,-147,+125
04 Apr 2024,19:30,Dallas Mavericks,Atlanta Hawks,109,95,-714,+497
04 Apr 2024,20:00,Houston Rockets,Golden State Warriors,110,133,+131,-154
04 Apr 2024,22:00,Los Angeles Clippers,Denver Nuggets,102,100,+131,-152
05 Apr 2024,19:00,Washington Wizards,Portland Trail Blazers,102,108,-141,+122
05 Apr 2024,19:00,Indiana Pacers,Oklahoma City Thunder,126,112,-238,+199
05 Apr 2024,19:00,Charlotte Hornets,Orlando Magic,124,115,+517,-714
05 Apr 2024,19:30,Boston Celtics,Sacramento Kings,101,100,-417,+322
05 Apr 2024,20:00,New Orleans Pelicans,San Antonio Spurs,109,111,-667,+476
05 Apr 2024,20:00,Milwaukee Bucks,Toronto Raptors,111,117,-1111,+705
05 Apr 2024,20:00,Memphis Grizzlies,Detroit Pistons,108,90,-105,-111
05 Apr 2024,20:00,Houston Rockets,Miami Heat,104,119,+137,-159
05 Apr 2024,20:00,Chicago Bulls,New York Knicks,108,100,+104,-120
05 Apr 2024,20:30,Dallas Mavericks,Golden State Warriors,108,106,-110,-108
05 Apr 2024,22:00,Phoenix Suns,Minnesota Timberwolves,97,87,-192,+164
05 Apr 2024,22:30,Los Angeles Clippers,Utah Jazz,131,102,-833,+574
06 Apr 2024,15:30,Los Angeles Lakers,Cleveland Cavaliers,116,97,-204,+174
06 Apr 2024,19:00,Brooklyn Nets,Detroit Pistons,113,103,-476,+374
06 Apr 2024,20:00,Memphis Grizzlies,Philadelphia 76ers,96,116,+751,-1250
06 Apr 2024,21:00,Denver Nuggets,Atlanta Hawks,142,110,-625,+453
07 Apr 2024,15:30,Los Angeles Clippers,Cleveland Cavaliers,120,118,-179,+150
07 Apr 2024,15:30,Dallas Mavericks,Houston Rockets,147,136,-400,+321
07 Apr 2024,17:00,Indiana Pacers,Miami Heat,117,115,-145,+125
07 Apr 2024,18:00,Toronto Raptors,Washington Wizards,130,122,-189,+165
07 Apr 2024,18:00,Phoenix Suns,New Orleans Pelicans,105,113,-222,+186
07 Apr 2024,18:00,Orlando Magic,Chicago Bulls,113,98,-278,+229
07 Apr 2024,18:00,Charlotte Hornets,Oklahoma City Thunder,118,121,+252,-312
07 Apr 2024,18:00,Boston Celtics,Portland Trail Blazers,124,107,-1667,+960
07 Apr 2024,19:00,San Antonio Spurs,Philadelphia 76ers,126,133,+145,-172
07 Apr 2024,19:00,Milwaukee Bucks,New York Knicks,109,122,-185,+160
07 Apr 2024,19:30,Brooklyn Nets,Sacramento Kings,77,107,+398,-526
07 Apr 2024,20:30,Golden State Warriors,Utah Jazz,118,110,-769,+561
07 Apr 2024,22:00,Los Angeles Lakers,Minnesota Timberwolves,117,127,+112,-130
09 Apr 2024,19:00,Toronto Raptors,Indiana Pacers,123,140,+643,-909
09 Apr 2024,19:00,Philadelphia 76ers,Detroit Pistons,120,102,-1250,+799
09 Apr 2024,19:00,Charlotte Hornets,Dallas Mavericks,104,130,+536,-769
09 Apr 2024,19:30,Milwaukee Bucks,Boston Celtics,104,91,-164,+141
09 Apr 2024,19:30,Atlanta Hawks,Miami Heat,111,117,+136,-156
09 Apr 2024,20:00,Oklahoma City Thunder,Sacramento Kings,112,105,-204,+173
09 Apr 2024,20:00,Minnesota Timberwolves,Washington Wizards,130,121,-2000,+1089
09 Apr 2024,20:00,Memphis Grizzlies,San Antonio Spurs,87,102,+183,-217
09 Apr 2024,20:00,Houston Rockets,Orlando Magic,118,106,+118,-135
09 Apr 2024,20:00,Chicago Bulls,New York Knicks,117,128,+165,-192
09 Apr 2024,21:00,Utah Jazz,Denver Nuggets,95,111,+949,-1667
09 Apr 2024,22:00,Portland Trail Blazers,New Orleans Pelicans,100,110,+664,-1000
09 Apr 2024,22:00,Phoenix Suns,Los Angeles Clippers,92,105,-385,+305
09 Apr 2024,22:00,Los Angeles Lakers,Golden State Warriors,120,134,+110,-130
10 Apr 2024,19:00,Cleveland Cavaliers,Memphis Grizzlies,110,98,-2000,+1079
10 Apr 2024,19:30,Miami Heat,Dallas Mavericks,92,111,+122,-141
10 Apr 2024,19:30,Brooklyn Nets,Toronto Raptors,106,102,-667,+472
10 Apr 2024,19:30,Atlanta Hawks,Charlotte Hornets,114,115,-400,+315
10 Apr 2024,20:00,Oklahoma City Thunder,San Antonio Spurs,127,89,-1667,+976
10 Apr 2024,20:00,Milwaukee Bucks,Orlando Magic,117,99,+104,-122
10 Apr 2024,22:00,Denver Nuggets,Minnesota Timberwolves,116,107,-303,+243
10 Apr 2024,22:30,Los Angeles Clippers,Phoenix Suns,108,124,+405,-556
11 Apr 2024,19:00,Detroit Pistons,Chicago Bulls,105,127,+426,-588
11 Apr 2024,19:30,Boston Celtics,New York Knicks,109,118,-149,+127
11 Apr 2024,21:00,Utah Jazz,Houston Rockets,124,121,+409,-556
11 Apr 2024,22:00,Sacramento Kings,New Orleans Pelicans,123,135,-120,+104
11 Apr 2024,22:00,Portland Trail Blazers,Golden State Warriors,92,100,+609,-833
12 Apr 2024,19:00,Washington Wizards,Chicago Bulls,127,129,-127,+108
12 Apr 2024,19:00,Philadelphia 76ers,Orlando Magic,125,113,-244,+202
12 Apr 2024,19:30,New York Knicks,Brooklyn Nets,111,107,-667,+475
12 Apr 2024,19:30,Cleveland Cavaliers,Indiana Pacers,129,120,-145,+124
12 Apr 2024,19:30,Boston Celtics,Charlotte Hornets,131,98,-286,+236
12 Apr 2024,20:00,San Antonio Spurs,Denver Nuggets,121,120,+465,-625
12 Apr 2024,20:00,Oklahoma City Thunder,Milwaukee Bucks,125,107,-909,+629
12 Apr 2024,20:00,Minnesota Timberwolves,Atlanta Hawks,109,106,-714,+521
12 Apr 2024,20:00,Miami Heat,Toronto Raptors,125,103,-1000,+652
12 Apr 2024,20:00,Memphis Grizzlies,Los Angeles Lakers,120,123,+822,-1429
12 Apr 2024,20:30,Dallas Mavericks,Detroit Pistons,89,107,-625,+448
12 Apr 2024,22:00,Portland Trail Blazers,Houston Rockets,107,116,+193,-238
12 Apr 2024,22:00,Golden State Warriors,New Orleans Pelicans,109,114,-182,+156
12 Apr 2024,22:30,Sacramento Kings,Phoenix Suns,107,108,+160,-189
12 Apr 2024,22:30,Los Angeles Clippers,Utah Jazz,109,110,-1429,+851
14 Apr 2024,13:00,Philadelphia 76ers,Brooklyn Nets,107,86,-833,+567
14 Apr 2024,13:00,Orlando Magic,Milwaukee Bucks,113,88,-233,+192
14 Apr 2024,13:00,Miami Heat,Toronto Raptors,118,103,-1667,+959
14 Apr 2024,13:00,New York Knicks,Chicago Bulls,120,119,-833,+588
14 Apr 2024,13:00,Indiana Pacers,Atlanta Hawks,157,115,-909,+626
14 Apr 2024,13:00,Cleveland Cavaliers,Charlotte Hornets,110,120,-1000,+646
14 Apr 2024,13:00,Boston Celtics,Washington Wizards,132,122,-455,+358
14 Apr 2024,15:30,San Antonio Spurs,Detroit Pistons,123,95,-196,+166
14 Apr 2024,15:30,Sacramento Kings,Portland Trail Blazers,121,82,-2000,+1043
14 Apr 2024,15:30,Oklahoma City Thunder,Dallas Mavericks,135,86,-2000,+1055
14 Apr 2024,15:30,New Orleans Pelicans,Los Angeles Lakers,108,124,-122,+104
14 Apr 2024,15:30,Minnesota Timberwolves,Phoenix Suns,106,125,-137,+119
14 Apr 2024,15:30,Memphis Grizzlies,Denver Nuggets,111,126,+604,-909
14 Apr 2024,15:30,Los Angeles Clippers,Houston Rockets,105,116,+148,-172
14 Apr 2024,15:30,Golden State Warriors,Utah Jazz,123,116,-556,+420
