Date,Time,Home Team,Away Team,Home Score,Away Score,Home Odds,Away Odds
22 Dec 2020,19:00,Brooklyn Nets,Golden State Warriors,125,99,-323,+264
22 Dec 2020,22:00,Los Angeles Lakers,Los Angeles Clippers,109,116,-133,+114
23 Dec 2020,19:00,Philadelphia 76ers,Washington Wizards,113,107,-303,+246
23 Dec 2020,19:00,Orlando Magic,Miami Heat,113,107,+166,-192
23 Dec 2020,19:00,Indiana Pacers,New York Knicks,121,107,-323,+260
23 Dec 2020,19:00,Cleveland Cavaliers,Charlotte Hornets,121,114,+129,-152
23 Dec 2020,19:30,Toronto Raptors,New Orleans Pelicans,99,113,-167,+143
23 Dec 2020,19:30,Boston Celtics,Milwaukee Bucks,122,121,+159,-185
23 Dec 2020,20:00,Minnesota Timberwolves,Detroit Pistons,111,101,-208,+177
23 Dec 2020,20:00,Memphis Grizzlies,San Antonio Spurs,119,131,-128,+110
23 Dec 2020,20:00,Chicago Bulls,Atlanta Hawks,104,124,+106,-125
23 Dec 2020,21:00,Denver Nuggets,Sacramento Kings,122,124,-323,+258
23 Dec 2020,22:00,Portland Trail Blazers,Utah Jazz,100,120,+104,-123
23 Dec 2020,22:30,Phoenix Suns,Dallas Mavericks,106,102,-119,+100
25 Dec 2020,12:00,Miami Heat,New Orleans Pelicans,111,98,-149,+127
25 Dec 2020,14:30,Milwaukee Bucks,Golden State Warriors,138,99,-556,+419
25 Dec 2020,17:00,Boston Celtics,Brooklyn Nets,95,123,+131,-152
25 Dec 2020,20:00,Los Angeles Lakers,Dallas Mavericks,138,115,-270,+225
25 Dec 2020,22:30,Denver Nuggets,Los Angeles Clippers,108,121,+145,-169
26 Dec 2020,17:00,Memphis Grizzlies,Atlanta Hawks,112,122,-141,+120
26 Dec 2020,19:00,Washington Wizards,Orlando Magic,120,130,-127,+108
26 Dec 2020,19:00,Detroit Pistons,Cleveland Cavaliers,119,128,-111,-105
26 Dec 2020,19:00,Charlotte Hornets,Oklahoma City Thunder,107,109,-143,+122
26 Dec 2020,19:30,New York Knicks,Philadelphia 76ers,89,109,+296,-370
26 Dec 2020,20:00,Chicago Bulls,Indiana Pacers,106,125,+200,-238
26 Dec 2020,20:30,San Antonio Spurs,Toronto Raptors,119,114,+118,-137
26 Dec 2020,21:00,Utah Jazz,Minnesota Timberwolves,111,116,-435,+345
26 Dec 2020,22:00,Sacramento Kings,Phoenix Suns,106,103,+136,-159
26 Dec 2020,22:00,Portland Trail Blazers,Houston Rockets,128,126,-323,+269
27 Dec 2020,15:30,Los Angeles Clippers,Dallas Mavericks,73,124,-152,+131
27 Dec 2020,19:00,Washington Wizards,Orlando Magic,113,120,+108,-125
27 Dec 2020,19:00,New Orleans Pelicans,San Antonio Spurs,98,95,-200,+171
27 Dec 2020,19:00,Charlotte Hornets,Brooklyn Nets,106,104,+455,-625
27 Dec 2020,19:30,New York Knicks,Milwaukee Bucks,130,110,+689,-1111
27 Dec 2020,19:30,Cleveland Cavaliers,Philadelphia 76ers,118,94,+204,-250
27 Dec 2020,20:00,Indiana Pacers,Boston Celtics,108,107,+125,-147
27 Dec 2020,20:00,Chicago Bulls,Golden State Warriors,128,129,+141,-164
27 Dec 2020,21:00,Sacramento Kings,Phoenix Suns,100,116,+133,-154
27 Dec 2020,22:00,Los Angeles Lakers,Minnesota Timberwolves,127,91,-526,+403
28 Dec 2020,19:30,Brooklyn Nets,Memphis Grizzlies,111,116,+114,-133
28 Dec 2020,19:30,Atlanta Hawks,Detroit Pistons,128,120,-526,+395
28 Dec 2020,20:00,Oklahoma City Thunder,Utah Jazz,109,110,+326,-417
28 Dec 2020,21:00,Denver Nuggets,Houston Rockets,124,111,-263,+216
28 Dec 2020,22:00,Los Angeles Lakers,Portland Trail Blazers,107,115,-238,+200
29 Dec 2020,19:00,Washington Wizards,Chicago Bulls,107,115,-244,+204
29 Dec 2020,19:00,Philadelphia 76ers,Toronto Raptors,100,93,-118,+100
29 Dec 2020,19:00,Indiana Pacers,Boston Celtics,111,116,-118,+100
29 Dec 2020,19:00,Detroit Pistons,Golden State Warriors,106,116,+152,-175
29 Dec 2020,19:00,Cleveland Cavaliers,New York Knicks,86,95,-156,+134
29 Dec 2020,19:30,Miami Heat,Milwaukee Bucks,97,144,+202,-244
29 Dec 2020,20:00,Oklahoma City Thunder,Orlando Magic,107,118,+213,-256
29 Dec 2020,22:00,Sacramento Kings,Denver Nuggets,125,115,-111,-105
29 Dec 2020,22:00,Phoenix Suns,New Orleans Pelicans,111,86,-127,+108
29 Dec 2020,22:00,Los Angeles Clippers,Minnesota Timberwolves,124,101,-625,+449
30 Dec 2020,19:30,Miami Heat,Milwaukee Bucks,119,108,+215,-256
30 Dec 2020,19:30,Brooklyn Nets,Atlanta Hawks,145,141,-233,+196
30 Dec 2020,19:30,Boston Celtics,Memphis Grizzlies,126,107,-303,+246
30 Dec 2020,20:30,San Antonio Spurs,Los Angeles Lakers,107,121,+264,-323
30 Dec 2020,20:30,Dallas Mavericks,Charlotte Hornets,99,118,-357,+287
30 Dec 2020,22:00,Los Angeles Clippers,Portland Trail Blazers,128,105,-238,+200
31 Dec 2020,15:00,Indiana Pacers,Cleveland Cavaliers,119,99,-323,+265
31 Dec 2020,17:00,Washington Wizards,Chicago Bulls,130,133,-286,+237
31 Dec 2020,18:30,Orlando Magic,Philadelphia 76ers,92,116,+147,-169
31 Dec 2020,19:00,Houston Rockets,Sacramento Kings,122,119,-217,+183
31 Dec 2020,19:30,Toronto Raptors,New York Knicks,100,83,-370,+296
31 Dec 2020,20:00,Oklahoma City Thunder,New Orleans Pelicans,80,113,+185,-222
31 Dec 2020,21:00,Utah Jazz,Phoenix Suns,95,106,-169,+145
01 Jan 2021,19:00,Detroit Pistons,Boston Celtics,96,93,+313,-385
01 Jan 2021,19:00,Dallas Mavericks,Miami Heat,93,83,+104,-123
01 Jan 2021,19:00,Charlotte Hornets,Memphis Grizzlies,93,108,-185,+160
01 Jan 2021,19:30,Brooklyn Nets,Atlanta Hawks,96,114,-250,+208
01 Jan 2021,20:00,San Antonio Spurs,Los Angeles Lakers,103,109,+265,-323
01 Jan 2021,20:00,Minnesota Timberwolves,Washington Wizards,109,130,-105,-111
01 Jan 2021,20:00,Milwaukee Bucks,Chicago Bulls,126,96,-1429,+823
01 Jan 2021,21:00,Utah Jazz,Los Angeles Clippers,106,100,+137,-159
01 Jan 2021,21:00,Denver Nuggets,Phoenix Suns,103,106,-159,+138
01 Jan 2021,22:30,Golden State Warriors,Portland Trail Blazers,98,123,+141,-164
02 Jan 2021,17:00,Houston Rockets,Sacramento Kings,102,94,+104,-114
02 Jan 2021,19:00,Philadelphia 76ers,Charlotte Hornets,127,112,-500,+388
02 Jan 2021,19:00,Orlando Magic,Oklahoma City Thunder,99,108,-189,+163
02 Jan 2021,19:00,Indiana Pacers,New York Knicks,102,106,-455,+351
02 Jan 2021,19:30,New Orleans Pelicans,Toronto Raptors,120,116,-102,-115
02 Jan 2021,19:30,Atlanta Hawks,Cleveland Cavaliers,91,96,-222,+188
03 Jan 2021,15:00,Detroit Pistons,Boston Celtics,120,122,+285,-357
03 Jan 2021,18:00,Memphis Grizzlies,Los Angeles Lakers,94,108,+392,-500
03 Jan 2021,18:00,Brooklyn Nets,Washington Wizards,122,123,-323,+258
03 Jan 2021,19:00,San Antonio Spurs,Utah Jazz,109,130,+187,-222
03 Jan 2021,19:00,Minnesota Timberwolves,Denver Nuggets,109,124,+309,-385
03 Jan 2021,20:00,Phoenix Suns,Los Angeles Clippers,107,112,+131,-154
03 Jan 2021,20:00,Chicago Bulls,Dallas Mavericks,118,108,+152,-179
03 Jan 2021,20:30,Golden State Warriors,Portland Trail Blazers,137,122,+163,-189
04 Jan 2021,19:00,Philadelphia 76ers,Charlotte Hornets,118,101,-357,+287
04 Jan 2021,19:00,Orlando Magic,Cleveland Cavaliers,103,83,-227,+188
04 Jan 2021,19:30,Toronto Raptors,Boston Celtics,114,126,-238,+202
04 Jan 2021,19:30,Miami Heat,Oklahoma City Thunder,118,90,-455,+346
04 Jan 2021,19:30,Atlanta Hawks,New York Knicks,108,113,-294,+242
04 Jan 2021,20:00,New Orleans Pelicans,Indiana Pacers,116,118,-125,+108
04 Jan 2021,20:00,Milwaukee Bucks,Detroit Pistons,125,115,-2000,+1103
04 Jan 2021,20:00,Houston Rockets,Dallas Mavericks,100,113,-164,+142
04 Jan 2021,22:00,Golden State Warriors,Sacramento Kings,137,106,+102,-119
05 Jan 2021,19:30,Brooklyn Nets,Utah Jazz,130,96,+156,-185
05 Jan 2021,20:05,Memphis Grizzlies,Los Angeles Lakers,92,94,+355,-455
05 Jan 2021,21:00,Denver Nuggets,Minnesota Timberwolves,123,116,-667,+468
05 Jan 2021,22:00,Los Angeles Clippers,San Antonio Spurs,113,116,-303,+250
05 Jan 2021,22:30,Portland Trail Blazers,Chicago Bulls,108,111,-476,+361
06 Jan 2021,19:00,Philadelphia 76ers,Washington Wizards,141,136,-263,+218
06 Jan 2021,19:00,Orlando Magic,Cleveland Cavaliers,105,94,-204,+174
06 Jan 2021,19:00,Indiana Pacers,Houston Rockets,114,107,-145,+124
06 Jan 2021,19:30,New York Knicks,Utah Jazz,112,100,+260,-323
06 Jan 2021,19:30,Miami Heat,Boston Celtics,105,107,-141,+122
06 Jan 2021,19:30,Atlanta Hawks,Charlotte Hornets,94,102,-233,+196
06 Jan 2021,20:00,New Orleans Pelicans,Oklahoma City Thunder,110,111,-357,+283
06 Jan 2021,20:00,Milwaukee Bucks,Detroit Pistons,130,115,-833,+570
06 Jan 2021,21:00,Phoenix Suns,Toronto Raptors,123,115,-149,+127
06 Jan 2021,22:00,Sacramento Kings,Chicago Bulls,128,124,-286,+233
06 Jan 2021,22:00,Golden State Warriors,Los Angeles Clippers,101,108,+179,-213
07 Jan 2021,19:30,Brooklyn Nets,Philadelphia 76ers,122,109,+156,-182
07 Jan 2021,20:00,Memphis Grizzlies,Cleveland Cavaliers,90,94,-217,+184
07 Jan 2021,22:00,Portland Trail Blazers,Minnesota Timberwolves,135,117,-500,+392
07 Jan 2021,22:00,Los Angeles Lakers,San Antonio Spurs,109,118,-417,+325
07 Jan 2021,22:00,Denver Nuggets,Dallas Mavericks,117,124,-141,+122
08 Jan 2021,19:00,Detroit Pistons,Phoenix Suns,110,105,+263,-323
08 Jan 2021,19:30,New York Knicks,Oklahoma City Thunder,89,101,-152,+129
08 Jan 2021,19:30,New Orleans Pelicans,Charlotte Hornets,110,118,-286,+239
08 Jan 2021,19:30,Boston Celtics,Washington Wizards,116,107,-167,+143
08 Jan 2021,20:00,Milwaukee Bucks,Utah Jazz,118,131,-244,+200
08 Jan 2021,20:00,Memphis Grizzlies,Brooklyn Nets,115,110,-105,-112
08 Jan 2021,20:00,Houston Rockets,Orlando Magic,132,90,-286,+237
08 Jan 2021,22:00,Sacramento Kings,Toronto Raptors,123,144,-105,-111
08 Jan 2021,22:00,Los Angeles Lakers,Chicago Bulls,117,115,-385,+308
08 Jan 2021,22:00,Golden State Warriors,Los Angeles Clippers,115,105,+218,-263
09 Jan 2021,15:00,Philadelphia 76ers,Denver Nuggets,103,115,+740,-1111
09 Jan 2021,19:00,Washington Wizards,Miami Heat,124,128,+434,-588
09 Jan 2021,19:00,Indiana Pacers,Phoenix Suns,117,125,-147,+125
09 Jan 2021,19:00,Charlotte Hornets,Atlanta Hawks,113,105,+164,-192
09 Jan 2021,20:00,Minnesota Timberwolves,San Antonio Spurs,122,125,+133,-154
09 Jan 2021,20:00,Milwaukee Bucks,Cleveland Cavaliers,100,90,-417,+324
09 Jan 2021,20:30,Dallas Mavericks,Orlando Magic,112,98,-244,+204
09 Jan 2021,22:00,Sacramento Kings,Portland Trail Blazers,99,125,+172,-200
10 Jan 2021,15:00,Detroit Pistons,Utah Jazz,86,96,+311,-385
10 Jan 2021,16:00,Los Angeles Clippers,Chicago Bulls,130,127,-909,+592
10 Jan 2021,18:00,New York Knicks,Denver Nuggets,89,114,+183,-217
10 Jan 2021,18:00,Brooklyn Nets,Oklahoma City Thunder,116,129,-333,+267
10 Jan 2021,19:00,Houston Rockets,Los Angeles Lakers,102,120,+154,-182
10 Jan 2021,20:00,Minnesota Timberwolves,San Antonio Spurs,96,88,+152,-175
10 Jan 2021,20:30,Golden State Warriors,Toronto Raptors,106,105,+120,-139
11 Jan 2021,19:00,Washington Wizards,Phoenix Suns,128,107,+212,-256
11 Jan 2021,19:00,Orlando Magic,Milwaukee Bucks,99,121,+404,-526
11 Jan 2021,19:00,Cleveland Cavaliers,Memphis Grizzlies,91,101,+112,-132
11 Jan 2021,19:00,Charlotte Hornets,New York Knicks,109,88,-189,+164
11 Jan 2021,19:30,Atlanta Hawks,Philadelphia 76ers,112,94,-233,+193
11 Jan 2021,22:00,Sacramento Kings,Indiana Pacers,127,122,+141,-164
11 Jan 2021,22:00,Portland Trail Blazers,Toronto Raptors,112,111,-189,+161
12 Jan 2021,19:00,Philadelphia 76ers,Miami Heat,137,134,-370,+294
12 Jan 2021,19:30,Cleveland Cavaliers,Utah Jazz,87,117,+628,-909
12 Jan 2021,19:30,Brooklyn Nets,Denver Nuggets,122,116,-125,+106
12 Jan 2021,20:00,Oklahoma City Thunder,San Antonio Spurs,102,112,+112,-130
12 Jan 2021,20:00,Houston Rockets,Los Angeles Lakers,100,117,+165,-192
12 Jan 2021,22:30,Golden State Warriors,Indiana Pacers,95,104,-159,+137
13 Jan 2021,19:00,Detroit Pistons,Milwaukee Bucks,101,110,+442,-588
13 Jan 2021,19:00,Charlotte Hornets,Dallas Mavericks,93,104,+125,-147
13 Jan 2021,19:30,New York Knicks,Brooklyn Nets,109,116,+127,-149
13 Jan 2021,20:00,Oklahoma City Thunder,Los Angeles Lakers,99,128,+442,-588
13 Jan 2021,20:00,Minnesota Timberwolves,Memphis Grizzlies,107,118,-133,+114
13 Jan 2021,22:00,Sacramento Kings,Portland Trail Blazers,126,132,+168,-196
13 Jan 2021,22:00,Los Angeles Clippers,New Orleans Pelicans,111,106,-556,+418
14 Jan 2021,19:00,Philadelphia 76ers,Miami Heat,125,108,-370,+298
14 Jan 2021,19:30,Toronto Raptors,Charlotte Hornets,111,108,-476,+361
14 Jan 2021,19:30,San Antonio Spurs,Houston Rockets,105,109,-294,+237
14 Jan 2021,22:00,Portland Trail Blazers,Indiana Pacers,87,111,-147,+127
14 Jan 2021,22:00,Denver Nuggets,Golden State Warriors,114,104,-189,+163
15 Jan 2021,19:30,Milwaukee Bucks,Dallas Mavericks,112,109,-312,+257
15 Jan 2021,19:30,Cleveland Cavaliers,New York Knicks,106,103,+112,-132
15 Jan 2021,19:30,Boston Celtics,Orlando Magic,124,97,-175,+150
15 Jan 2021,20:00,Oklahoma City Thunder,Chicago Bulls,127,125,+117,-135
15 Jan 2021,21:00,Utah Jazz,Atlanta Hawks,116,92,-250,+206
15 Jan 2021,22:00,Sacramento Kings,Los Angeles Clippers,100,138,+231,-286
15 Jan 2021,22:00,Los Angeles Lakers,New Orleans Pelicans,112,95,-435,+336
16 Jan 2021,17:00,San Antonio Spurs,Houston Rockets,103,91,-294,+240
16 Jan 2021,18:00,Brooklyn Nets,Orlando Magic,122,115,-455,+350
16 Jan 2021,19:30,Toronto Raptors,Charlotte Hornets,116,113,-263,+218
16 Jan 2021,20:00,Miami Heat,Detroit Pistons,100,120,-222,+184
16 Jan 2021,20:00,Memphis Grizzlies,Philadelphia 76ers,106,104,-127,+106
16 Jan 2021,22:00,Portland Trail Blazers,Atlanta Hawks,112,106,-192,+160
17 Jan 2021,13:00,Boston Celtics,New York Knicks,75,105,-312,+254
17 Jan 2021,15:00,Dallas Mavericks,Chicago Bulls,101,117,-270,+225
17 Jan 2021,20:00,Denver Nuggets,Utah Jazz,105,109,+102,-120
17 Jan 2021,21:00,Sacramento Kings,New Orleans Pelicans,123,128,+121,-141
17 Jan 2021,22:00,Los Angeles Clippers,Indiana Pacers,129,96,-357,+284
18 Jan 2021,12:00,New York Knicks,Orlando Magic,91,84,+110,-130
18 Jan 2021,14:30,Atlanta Hawks,Minnesota Timberwolves,108,97,-294,+242
18 Jan 2021,15:00,Portland Trail Blazers,San Antonio Spurs,104,125,+102,-120
18 Jan 2021,17:00,Memphis Grizzlies,Phoenix Suns,108,104,+185,-222
18 Jan 2021,19:30,Toronto Raptors,Dallas Mavericks,116,93,-161,+139
18 Jan 2021,19:30,Brooklyn Nets,Milwaukee Bucks,125,123,+149,-172
18 Jan 2021,20:00,Miami Heat,Detroit Pistons,113,107,-244,+202
18 Jan 2021,20:00,Chicago Bulls,Houston Rockets,125,120,+110,-128
18 Jan 2021,22:00,Los Angeles Lakers,Golden State Warriors,113,115,-417,+334
19 Jan 2021,21:00,Utah Jazz,New Orleans Pelicans,118,102,-263,+218
19 Jan 2021,21:00,Denver Nuggets,Oklahoma City Thunder,119,101,-500,+392
20 Jan 2021,19:00,Philadelphia 76ers,Boston Celtics,117,109,-192,+164
20 Jan 2021,19:00,Indiana Pacers,Dallas Mavericks,112,124,+118,-139
20 Jan 2021,19:00,Cleveland Cavaliers,Brooklyn Nets,147,135,+444,-588
20 Jan 2021,19:30,Toronto Raptors,Miami Heat,102,111,-182,+156
20 Jan 2021,19:30,Atlanta Hawks,Detroit Pistons,123,115,-182,+156
20 Jan 2021,20:00,Minnesota Timberwolves,Orlando Magic,96,97,+148,-172
20 Jan 2021,21:30,Houston Rockets,Phoenix Suns,103,109,+195,-233
20 Jan 2021,22:00,Los Angeles Clippers,Sacramento Kings,115,96,-667,+475
20 Jan 2021,22:00,Golden State Warriors,San Antonio Spurs,121,99,-116,+100
21 Jan 2021,19:30,Milwaukee Bucks,Los Angeles Lakers,106,113,-118,+100
21 Jan 2021,22:00,Utah Jazz,New Orleans Pelicans,129,118,-286,+231
21 Jan 2021,22:00,Golden State Warriors,New York Knicks,104,119,-208,+175
22 Jan 2021,19:00,Indiana Pacers,Orlando Magic,120,118,-196,+166
22 Jan 2021,19:00,Detroit Pistons,Houston Rockets,102,103,-147,+124
22 Jan 2021,19:00,Charlotte Hornets,Chicago Bulls,110,123,-149,+127
22 Jan 2021,19:30,Toronto Raptors,Miami Heat,101,81,-137,+114
22 Jan 2021,19:30,Philadelphia 76ers,Boston Celtics,122,110,-189,+162
22 Jan 2021,19:30,Cleveland Cavaliers,Brooklyn Nets,125,113,+214,-263
22 Jan 2021,20:00,Minnesota Timberwolves,Atlanta Hawks,98,116,+202,-250
22 Jan 2021,20:30,San Antonio Spurs,Dallas Mavericks,117,122,+108,-127
22 Jan 2021,22:00,Sacramento Kings,New York Knicks,103,94,-161,+138
22 Jan 2021,22:00,Los Angeles Clippers,Oklahoma City Thunder,120,106,-1111,+696
22 Jan 2021,22:00,Phoenix Suns,Denver Nuggets,126,130,-114,-105
23 Jan 2021,20:00,Minnesota Timberwolves,New Orleans Pelicans,120,110,+305,-400
23 Jan 2021,20:00,Detroit Pistons,Philadelphia 76ers,110,114,+295,-370
23 Jan 2021,20:00,Brooklyn Nets,Miami Heat,128,124,-323,+264
23 Jan 2021,21:00,Utah Jazz,Golden State Warriors,127,108,-303,+243
23 Jan 2021,21:00,Phoenix Suns,Denver Nuggets,112,120,+117,-139
23 Jan 2021,21:00,Dallas Mavericks,Houston Rockets,108,133,-294,+239
23 Jan 2021,21:00,Chicago Bulls,Los Angeles Lakers,90,101,+393,-526
24 Jan 2021,13:00,Indiana Pacers,Toronto Raptors,102,107,-185,+156
24 Jan 2021,16:00,Los Angeles Clippers,Oklahoma City Thunder,108,100,-1000,+672
24 Jan 2021,19:00,Orlando Magic,Charlotte Hornets,104,107,+108,-130
24 Jan 2021,19:00,Boston Celtics,Cleveland Cavaliers,141,103,-244,+202
24 Jan 2021,20:00,San Antonio Spurs,Washington Wizards,121,101,-233,+194
24 Jan 2021,20:00,Milwaukee Bucks,Atlanta Hawks,129,115,-833,+570
24 Jan 2021,22:00,Portland Trail Blazers,New York Knicks,116,113,-169,+145
25 Jan 2021,19:00,Orlando Magic,Charlotte Hornets,117,108,-114,-103
25 Jan 2021,19:00,Indiana Pacers,Toronto Raptors,129,114,-133,+114
25 Jan 2021,19:00,Detroit Pistons,Philadelphia 76ers,119,104,+169,-200
25 Jan 2021,19:30,Brooklyn Nets,Miami Heat,98,85,-323,+261
25 Jan 2021,20:00,Cleveland Cavaliers,Los Angeles Lakers,108,115,+566,-833
25 Jan 2021,20:30,Dallas Mavericks,Denver Nuggets,113,117,+114,-133
25 Jan 2021,21:00,Chicago Bulls,Boston Celtics,103,119,+144,-167
25 Jan 2021,22:00,Portland Trail Blazers,Oklahoma City Thunder,122,125,-204,+172
25 Jan 2021,22:00,Golden State Warriors,Minnesota Timberwolves,130,108,-400,+312
26 Jan 2021,19:30,Atlanta Hawks,Los Angeles Clippers,108,99,-222,+187
26 Jan 2021,20:00,Houston Rockets,Washington Wizards,107,88,-154,+133
26 Jan 2021,21:00,Utah Jazz,New York Knicks,108,94,-667,+484
27 Jan 2021,19:00,Orlando Magic,Sacramento Kings,107,121,-118,+100
27 Jan 2021,19:00,Cleveland Cavaliers,Detroit Pistons,122,107,-127,+108
27 Jan 2021,19:00,Charlotte Hornets,Indiana Pacers,106,116,+127,-149
27 Jan 2021,19:30,Toronto Raptors,Milwaukee Bucks,108,115,+212,-256
27 Jan 2021,19:30,Philadelphia 76ers,Los Angeles Lakers,107,106,+156,-182
27 Jan 2021,19:30,Miami Heat,Denver Nuggets,82,109,+202,-244
27 Jan 2021,19:30,Atlanta Hawks,Brooklyn Nets,128,132,+191,-222
27 Jan 2021,20:30,San Antonio Spurs,Boston Celtics,110,106,+156,-182
27 Jan 2021,21:00,Utah Jazz,Dallas Mavericks,116,104,-128,+110
27 Jan 2021,21:00,Phoenix Suns,Oklahoma City Thunder,97,102,-345,+280
27 Jan 2021,21:00,New Orleans Pelicans,Washington Wizards,124,106,-345,+279
27 Jan 2021,22:00,Golden State Warriors,Minnesota Timberwolves,123,111,-417,+322
28 Jan 2021,19:30,Houston Rockets,Portland Trail Blazers,104,101,-185,+159
28 Jan 2021,20:00,Miami Heat,Los Angeles Clippers,105,109,-133,+114
28 Jan 2021,20:00,Detroit Pistons,Los Angeles Lakers,107,92,+261,-323
28 Jan 2021,22:00,Phoenix Suns,Golden State Warriors,114,93,-128,+110
29 Jan 2021,19:00,Washington Wizards,Atlanta Hawks,100,116,+138,-159
29 Jan 2021,19:00,Charlotte Hornets,Indiana Pacers,108,105,+144,-167
29 Jan 2021,19:30,Toronto Raptors,Sacramento Kings,124,126,-175,+152
29 Jan 2021,19:30,New York Knicks,Cleveland Cavaliers,102,81,-119,+100
29 Jan 2021,19:30,New Orleans Pelicans,Milwaukee Bucks,131,126,+224,-270
29 Jan 2021,20:00,Oklahoma City Thunder,Brooklyn Nets,125,147,+225,-278
29 Jan 2021,20:00,Minnesota Timberwolves,Philadelphia 76ers,94,118,+355,-455
29 Jan 2021,20:00,Orlando Magic,Los Angeles Clippers,90,116,+260,-323
29 Jan 2021,20:30,San Antonio Spurs,Denver Nuggets,119,109,+149,-172
29 Jan 2021,22:00,Utah Jazz,Dallas Mavericks,120,101,-169,+146
30 Jan 2021,20:00,New Orleans Pelicans,Houston Rockets,112,126,-132,+112
30 Jan 2021,20:00,Miami Heat,Sacramento Kings,105,104,-256,+217
30 Jan 2021,20:00,Chicago Bulls,Portland Trail Blazers,122,123,-123,+104
30 Jan 2021,20:00,Charlotte Hornets,Milwaukee Bucks,126,114,+349,-455
30 Jan 2021,20:30,San Antonio Spurs,Memphis Grizzlies,112,129,-159,+138
30 Jan 2021,20:30,Boston Celtics,Los Angeles Lakers,95,96,+143,-167
30 Jan 2021,21:00,Dallas Mavericks,Phoenix Suns,105,111,-114,-103
30 Jan 2021,22:00,Golden State Warriors,Detroit Pistons,118,91,-222,+185
31 Jan 2021,13:00,New York Knicks,Los Angeles Clippers,115,129,+365,-476
31 Jan 2021,15:30,Denver Nuggets,Utah Jazz,128,117,+131,-154
31 Jan 2021,19:00,Washington Wizards,Brooklyn Nets,149,146,+215,-256
31 Jan 2021,19:00,Toronto Raptors,Orlando Magic,115,102,-222,+187
31 Jan 2021,19:00,Indiana Pacers,Philadelphia 76ers,110,119,-147,+125
31 Jan 2021,20:00,Minnesota Timberwolves,Cleveland Cavaliers,109,104,+139,-161
01 Feb 2021,19:30,Miami Heat,Charlotte Hornets,121,129,-312,+254
01 Feb 2021,19:30,Atlanta Hawks,Los Angeles Lakers,99,107,+235,-294
01 Feb 2021,20:00,Oklahoma City Thunder,Houston Rockets,106,136,+171,-200
01 Feb 2021,20:00,New Orleans Pelicans,Sacramento Kings,109,118,-137,+118
01 Feb 2021,20:00,Milwaukee Bucks,Portland Trail Blazers,134,106,-526,+393
01 Feb 2021,20:00,Cleveland Cavaliers,Minnesota Timberwolves,100,98,-156,+135
01 Feb 2021,20:00,Chicago Bulls,New York Knicks,110,102,-161,+140
01 Feb 2021,20:30,San Antonio Spurs,Memphis Grizzlies,102,133,-172,+148
01 Feb 2021,20:30,Dallas Mavericks,Phoenix Suns,108,109,-132,+112
